timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 08:39:37,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:39:37,0.0,1,second_floor_middle,72.0,1.8,16.4,0.0,0.315,,,64.7,0.0,0.097,0.0,0,drowsy,
2026-03-11 08:39:38,0.0,337,second_floor_middle,67.5,15.1,0.5,0.0008,0.309,,,78.5,0.0,0.093,1.17,1,drowsy,
2026-03-11 08:39:46,0.0,321,second_floor_middle,31.7,23.3,4.2,0.0208,0.232,,,86.2,0.0,0.104,0.0,0,awake,
2026-03-11 08:39:46,0.0,394,second_floor_middle,38.5,21.7,3.5,0.0382,0.238,,,86.5,0.0,0.102,0.0,0,awake,
2026-03-11 08:39:47,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:39:47,0.0,286,second_floor_middle,65.5,5.3,0.9,0.0004,0.314,,,87.9,0.0,0.091,0.0,0,drowsy,
2026-03-11 08:39:48,0.0,1,second_floor_middle,68.8,1.8,12.3,0.0,0.36,,,74.3,0.0,0.096,0.32,1,drowsy,
2026-03-11 08:39:49,0.0,9,second_floor_middle,49.9,9.5,8.8,0.0023,0.233,,,84.5,0.0,0.061,0.0,0,drowsy,
2026-03-11 08:39:49,0.0,9,second_floor_middle,5.1,8.4,9.8,0.0,0.214,,,83.6,0.0,0.061,0.0,0,awake,
2026-03-11 08:39:50,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:39:50,0.0,1,second_floor_middle,72.4,2.0,16.4,0.0,0.294,,,78.2,0.0,0.095,0.0,0,drowsy,
2026-03-11 08:39:52,0.0,337,second_floor_middle,67.3,15.0,0.5,0.0002,0.309,,,92.0,0.0,0.094,1.16,1,drowsy,
2026-03-11 08:39:59,0.0,394,second_floor_middle,38.6,23.3,4.2,0.0004,0.239,,,99.6,0.0,0.096,0.0,0,awake,
2026-03-11 08:39:59,0.0,321,second_floor_middle,35.1,22.6,2.8,0.0604,0.236,,,99.7,0.0,0.089,0.0,0,awake,
2026-03-11 08:40:01,0.0,353,second_floor_middle,72.1,8.5,6.4,0.5873,0.192,,,0.0,9.9,0.045,0.0,0,awake,
2026-03-11 08:40:01,0.0,286,second_floor_middle,62.3,4.2,1.0,0.0,0.316,,,101.7,0.0,0.091,0.0,0,drowsy,
2026-03-11 08:40:01,0.0,1,second_floor_middle,68.9,1.9,12.2,0.0,0.358,,,87.7,0.0,0.095,0.32,1,drowsy,
2026-03-11 08:40:02,0.0,9,second_floor_middle,40.2,7.4,7.8,0.0012,0.208,,,97.3,0.0,0.062,0.0,0,drowsy,
2026-03-11 08:40:03,0.0,9,second_floor_middle,4.7,6.8,9.7,0.0006,0.23,,,96.8,0.0,0.061,0.0,0,awake,
2026-03-11 08:40:03,0.0,427,second_floor_middle,,,,,,,,0.0,7.08,,,0,no_person,
2026-03-11 08:40:03,0.0,1,second_floor_middle,72.8,2.1,16.1,0.0,0.293,,,91.4,0.0,0.097,0.0,0,drowsy,
2026-03-11 08:40:04,0.0,337,second_floor_middle,67.0,14.9,0.4,0.0001,0.31,,,104.9,0.0,0.093,1.14,1,drowsy,
2026-03-11 08:40:11,0.0,394,second_floor_middle,31.1,21.7,3.2,0.0539,0.226,,,111.4,0.0,0.106,0.0,0,awake,
